No.,측정일시,URL,사이트명,페이지상세,네트워크,Performance Score,상태,FCP (초),LCP (초),TBT (ms),Speed Index,측정시간,주요 문제점,개선 제안
545,2025. 12. 23 오전 10:26:31,https://nelna.shop,낼라삽,홈,Mobile 4G,34,개선 필요,8.97,60.99,870,12.72,38초,"글꼴 표시, 사용하지 않는 CSS 줄이기, 자바스크립트 실행 시간 단축, Total Blocking Time, First Contentful Paint",글꼴 표시: 예상 절감 시간: 80밀리초 | 사용하지 않는 CSS 줄이기: 예상 절감 용량: 548KiB | 자바스크립트 실행 시간 단축: 2.7 초
546,2025. 12. 23 오전 10:26:31,https://nelna.shop/shop-all,낼라삽,상품목록,Mobile 4G,27,개선 필요,7.89,33.94,1838,14.45,59초,"최대 첫 입력 지연 예상 시간, Speed Index, 레거시 JavaScript, 자바스크립트 줄이기, LCP 요청 탐색",최대 첫 입력 지연 예상 시간: 630 밀리초 | Speed Index: 14.5 초 | 레거시 JavaScript: 예상 절감 용량: 34KiB
547,2025. 12. 23 오전 10:26:31,https://nelna.shop/shop-all/?idx=7417,낼라삽,상품상세,Mobile 4G,16,개선 필요,8.85,36.56,2001,18.33,49초,"Time to Interactive, 대규모 레이아웃 변경 피하기, 글꼴 표시, 레거시 JavaScript, 렌더링 차단 요청",Time to Interactive: 45.5 초 | 대규모 레이아웃 변경 피하기: 레이아웃 변경 15건 발견 | 글꼴 표시: 예상 절감 시간: 80밀리초
548,2025. 12. 23 오전 10:26:31,https://madamjoo.store,마담주,홈,Mobile 4G,1,개선 필요,6.75,184,3399,31.35,69초,"First Contentful Paint, 레이아웃 변경 원인, 대규모 레이아웃 변경 피하기, 기본 스레드 작업 최소화하기, 글꼴 표시",First Contentful Paint: 6.8 초 | 대규모 레이아웃 변경 피하기: 레이아웃 변경 15건 발견 | 기본 스레드 작업 최소화하기: 16.8 초
549,2025. 12. 23 오전 10:26:31,https://madamjoo.store/291,마담주,상품목록,Mobile 4G,15,개선 필요,5.85,101,1436,17.42,49초,"Cumulative Layout Shift, 사용하지 않는 자바스크립트 줄이기, 강제 실행된 리플로우, First Contentful Paint, 레거시 JavaScript",Cumulative Layout Shift: 0.301 | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 996KiB | First Contentful Paint: 5.9 초
550,2025. 12. 23 오전 10:26:31,https://madamjoo.store/299/?idx=5293,마담주,상품상세,Mobile 4G,30,개선 필요,6.68,39.83,1359,15.49,44초,"강제 실행된 리플로우, Speed Index, 사용하지 않는 자바스크립트 줄이기, 자바스크립트 실행 시간 단축, 효율적인 캐시 수명 사용","Speed Index: 15.5 초 | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 1,597KiB | 자바스크립트 실행 시간 단축: 4.3 초"
551,2025. 12. 23 오전 10:26:31,https://koreanssan.com/,대한민국농수산,홈,Mobile 4G,33,개선 필요,10.05,13.8,1128,10.21,44초,"LCP 요청 탐색, 최대 첫 입력 지연 예상 시간, 레거시 JavaScript, 사용하지 않는 자바스크립트 줄이기, 이미지 전송 개선","최대 첫 입력 지연 예상 시간: 2,010 밀리초 | 레거시 JavaScript: 예상 절감 용량: 59KiB | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 812KiB"
552,2025. 12. 23 오전 10:43:00,https://koreanssan.com/market,대한민국농수산,상품목록,Mobile 4G,0,실패,-,-,-,-,181초,HTTP 500,다시 시도 필요
553,2025. 12. 23 오전 10:43:00,https://koreanssan.com/shop_view/?idx=395,대한민국농수산,상품상세,Mobile 4G,21,개선 필요,15.23,22.95,3450,15.72,48초,"CSS 축소하기, 사용하지 않는 CSS 줄이기, 레거시 JavaScript, 자바스크립트 실행 시간 단축, 자바스크립트 줄이기",CSS 축소하기: 예상 절감 용량: 64KiB | 사용하지 않는 CSS 줄이기: 예상 절감 용량: 487KiB | 레거시 JavaScript: 예상 절감 용량: 81KiB
554,2025. 12. 23 오전 10:43:00,https://stenny.kr/,스테니,홈,Mobile 4G,42,개선 필요,7.13,34.73,520,12.67,33초,"CSS 축소하기, 사용하지 않는 자바스크립트 줄이기, Speed Index, Time to Interactive, 강제 실행된 리플로우",CSS 축소하기: 예상 절감 용량: 55KiB | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 917KiB | Speed Index: 12.7 초
555,2025. 12. 23 오전 10:43:00,https://stenny.kr/store,스테니,상품목록,Mobile 4G,33,개선 필요,9.6,32.52,1029,13.24,36초,"Time to Interactive, LCP 분석, 사용하지 않는 CSS 줄이기, 기본 스레드 작업 최소화하기, 효율적인 캐시 수명 사용",Time to Interactive: 35.2 초 | 사용하지 않는 CSS 줄이기: 예상 절감 용량: 334KiB | 기본 스레드 작업 최소화하기: 5.3 초
556,2025. 12. 23 오전 10:43:00,https://stenny.kr/shop_view/?idx=180,스테니,상품상세,Mobile 4G,33,개선 필요,8.78,43.58,1000,18.69,47초,"글꼴 표시, 강제 실행된 리플로우, Time to Interactive, 기본 스레드 작업 최소화하기, 자바스크립트 실행 시간 단축",글꼴 표시: 예상 절감 시간: 40밀리초 | Time to Interactive: 50.9 초 | 기본 스레드 작업 최소화하기: 7.2 초
557,2025. 12. 23 오전 10:43:00,https://sleeplab.co.kr/,슬룸,홈,Mobile 4G,27,개선 필요,5.4,97.82,2345,29.39,56초,"렌더링 차단 요청, 자바스크립트 줄이기, 이미지 전송 개선, 효율적인 캐시 수명 사용, First Contentful Paint","렌더링 차단 요청: 예상 절감 시간: 4,970밀리초 | 자바스크립트 줄이기: 예상 절감 용량: 281KiB | 이미지 전송 개선: 예상 절감 용량: 16,523KiB"
558,2025. 12. 23 오전 10:43:00,https://sleeplab.co.kr/all,슬룸,상품목록,Mobile 4G,25,개선 필요,17.33,73.39,4180,19.25,73초,"사용하지 않는 자바스크립트 줄이기, LCP 요청 탐색, 네트워크 페이로드가 커지지 않도록 관리하기, 자바스크립트 줄이기, 네트워크 종속 항목 트리","사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 1,394KiB | 네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 17,064KiB | 자바스크립트 줄이기: 예상 절감 용량: 258KiB"
559,2025. 12. 23 오전 10:43:00,https://sleeplab.co.kr/all/?idx=63,슬룸,상품상세,Mobile 4G,26,개선 필요,11.48,69.08,2988,26.21,92초,"이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, 이미지 전송 개선, CSS 축소하기, 사용하지 않는 CSS 줄이기, 렌더링 차단 요청","이미지 전송 개선: 예상 절감 용량: 4,155KiB | CSS 축소하기: 예상 절감 용량: 52KiB | 사용하지 않는 CSS 줄이기: 예상 절감 용량: 502KiB"
560,2025. 12. 23 오전 10:43:00,https://daybarrier.co.kr/,데이배리어,홈,Mobile 4G,2,개선 필요,24.6,61.13,2398,30.67,42초,"렌더링 차단 요청, LCP 분석, Total Blocking Time, 대규모 레이아웃 변경 피하기, 자바스크립트 실행 시간 단축","렌더링 차단 요청: 예상 절감 시간: 25,300밀리초 | Total Blocking Time: 2,400 밀리초 | 대규모 레이아웃 변경 피하기: 레이아웃 변경 3건 발견"
561,2025. 12. 23 오전 10:43:00,https://daybarrier.co.kr/all,데이배리어,상품목록,Mobile 4G,13,개선 필요,24.75,50.15,695,24.75,28초,"이미지 전송 개선, Time to Interactive, Largest Contentful Paint, 이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, 레거시 JavaScript",이미지 전송 개선: 예상 절감 용량: 849KiB | Time to Interactive: 55.4 초 | Largest Contentful Paint: 50.2 초
562,2025. 12. 23 오전 10:43:00,https://daybarrier.co.kr/shop/?idx=62,데이배리어,상품상세,Mobile 4G,11,개선 필요,21,140.26,848,23.61,49초,"최대 첫 입력 지연 예상 시간, 레거시 JavaScript, Cumulative Layout Shift, 레이아웃 변경 원인, 자바스크립트 실행 시간 단축",최대 첫 입력 지연 예상 시간: 470 밀리초 | 레거시 JavaScript: 예상 절감 용량: 73KiB | Cumulative Layout Shift: 1
563,2025. 12. 23 오전 10:43:00,https://kidzplan.kr/,키즈플랜,홈,Mobile 4G,0,실패,-,-,-,-,0초,HTTP 500,다시 시도 필요
564,2025. 12. 23 오전 10:43:00,https://kidzplan.kr/15,키즈플랜,상품목록,Mobile 4G,52,보통,12.9,29.86,215,12.9,33초,"렌더링 차단 요청, 효율적인 캐시 수명 사용, 사용하지 않는 자바스크립트 줄이기, Largest Contentful Paint, 최대 첫 입력 지연 예상 시간","렌더링 차단 요청: 예상 절감 시간: 12,850밀리초 | 효율적인 캐시 수명 사용: 예상 절감 용량: 3,782KiB | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 604KiB"
565,2025. 12. 23 오전 10:43:00,https://kidzplan.kr/15/?idx=1,키즈플랜,상품상세,Mobile 4G,34,개선 필요,26.55,49.88,910,27.29,39초,"네트워크 페이로드가 커지지 않도록 관리하기, 기본 스레드 작업 최소화하기, 사용하지 않는 자바스크립트 줄이기, 자바스크립트 실행 시간 단축, 강제 실행된 리플로우","네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 10,134KiB | 기본 스레드 작업 최소화하기: 6.1 초 | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 1,217KiB"
566,2025. 12. 23 오전 10:43:00,https://www.nuzam.co.kr/,누잠,홈,Mobile 4G,35,개선 필요,4.8,28.47,980,20.94,45초,"이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, 효율적인 캐시 수명 사용, LCP 요청 탐색, 사용하지 않는 자바스크립트 줄이기, CSS 축소하기","효율적인 캐시 수명 사용: 예상 절감 용량: 5,894KiB | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 1,275KiB | CSS 축소하기: 예상 절감 용량: 59KiB"
567,2025. 12. 23 오전 10:58:51,https://www.nuzam.co.kr/online-shop,누잠,상품목록,Mobile 4G,38,개선 필요,4.73,33.38,484,12.02,39초,"네트워크 페이로드가 커지지 않도록 관리하기, Speed Index, Time to Interactive, Largest Contentful Paint, 효율적인 캐시 수명 사용","네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 7,623KiB | Speed Index: 12.0 초 | Time to Interactive: 34.1 초"
568,2025. 12. 23 오전 10:58:51,https://www.nuzam.co.kr/shop_view/?idx=2526,누잠,상품상세,Mobile 4G,26,개선 필요,10.13,92.33,2681,28.49,71초,"First Contentful Paint, 네트워크 페이로드가 커지지 않도록 관리하기, 강제 실행된 리플로우, Largest Contentful Paint, 이미지 전송 개선","First Contentful Paint: 10.1 초 | 네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 24,196KiB | Largest Contentful Paint: 92.3 초"
569,2025. 12. 23 오전 10:58:51,https://lenssis-ko.com/,렌시스,홈,Mobile 4G,11,개선 필요,8.25,40.5,1139,17.42,43초,"LCP 분석, 대규모 레이아웃 변경 피하기, 자바스크립트 실행 시간 단축, LCP 요청 탐색, 레이아웃 변경 원인",대규모 레이아웃 변경 피하기: 레이아웃 변경 7건 발견 | 자바스크립트 실행 시간 단축: 3.8 초
570,2025. 12. 23 오전 10:58:51,https://lenssis-ko.com/251,렌시스,상품목록,Mobile 4G,33,개선 필요,12.15,30.66,975,12.74,40초,"네트워크 종속 항목 트리, 이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, 자바스크립트 줄이기, Largest Contentful Paint, CSS 축소하기",자바스크립트 줄이기: 예상 절감 용량: 243KiB | Largest Contentful Paint: 30.7 초 | CSS 축소하기: 예상 절감 용량: 30KiB
571,2025. 12. 23 오전 10:58:51,https://lenssis-ko.com/251/?idx=304,렌시스,상품상세,Mobile 4G,28,개선 필요,14.55,50.7,1771,21.08,54초,"사용하지 않는 CSS 줄이기, 네트워크 종속 항목 트리, 사용하지 않는 자바스크립트 줄이기, 최대 첫 입력 지연 예상 시간, 네트워크 페이로드가 커지지 않도록 관리하기","사용하지 않는 CSS 줄이기: 예상 절감 용량: 286KiB | 사용하지 않는 자바스크립트 줄이기: 예상 절감 용량: 1,623KiB | 최대 첫 입력 지연 예상 시간: 1,140 밀리초"
572,2025. 12. 23 오전 10:58:51,https://miraclesydney.co.kr/,미라클 시드니,홈,Mobile 4G,5,개선 필요,7.8,36.9,1501,20.42,49초,"사용하지 않는 CSS 줄이기, LCP 요청 탐색, 강제 실행된 리플로우, First Contentful Paint, Time to Interactive",사용하지 않는 CSS 줄이기: 예상 절감 용량: 352KiB | First Contentful Paint: 7.8 초 | Time to Interactive: 42.8 초
573,2025. 12. 23 오전 10:58:51,https://miraclesydney.co.kr/all,미라클 시드니,상품목록,Mobile 4G,33,개선 필요,5.7,7.13,1213,18.59,39초,"효율적인 캐시 수명 사용, Total Blocking Time, Largest Contentful Paint, 네트워크 페이로드가 커지지 않도록 관리하기, 레거시 JavaScript","효율적인 캐시 수명 사용: 예상 절감 용량: 3,919KiB | Total Blocking Time: 1,210 밀리초 | Largest Contentful Paint: 7.1 초"
574,2025. 12. 23 오전 10:58:51,https://miraclesydney.co.kr/shop_view/?idx=1,미라클 시드니,상품상세,Mobile 4G,11,개선 필요,9.45,37.73,822,24.41,38초,"네트워크 페이로드가 커지지 않도록 관리하기, 기본 스레드 작업 최소화하기, Total Blocking Time, 최대 첫 입력 지연 예상 시간, 사용하지 않는 자바스크립트 줄이기","네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 18,726KiB | 기본 스레드 작업 최소화하기: 7.0 초 | Total Blocking Time: 820 밀리초"
575,2025. 12. 23 오전 10:58:51,https://www.rangcompany.com/,랑컴퍼니,홈,Mobile 4G,6,개선 필요,4.5,104.6,2269,13.41,49초,"사용하지 않는 CSS 줄이기, LCP 요청 탐색, 강제 실행된 리플로우, 렌더링 차단 요청, Speed Index","사용하지 않는 CSS 줄이기: 예상 절감 용량: 311KiB | 렌더링 차단 요청: 예상 절감 시간: 3,970밀리초 | Speed Index: 13.4 초"
576,2025. 12. 23 오전 10:58:51,https://www.rangcompany.com/products,랑컴퍼니,상품목록,Mobile 4G,37,개선 필요,4.35,18.39,981,7.83,41초,"사용하지 않는 CSS 줄이기, Speed Index, First Contentful Paint, 기본 스레드 작업 최소화하기, 렌더링 차단 요청",사용하지 않는 CSS 줄이기: 예상 절감 용량: 285KiB | Speed Index: 7.8 초 | First Contentful Paint: 4.4 초
577,2025. 12. 23 오전 10:58:51,https://www.rangcompany.com/products/?idx=398,랑컴퍼니,상품상세,Mobile 4G,37,개선 필요,4.95,27.7,828,10.45,111초,"자바스크립트 줄이기, CSS 축소하기, Total Blocking Time, 사용하지 않는 CSS 줄이기, 사용하지 않는 자바스크립트 줄이기",자바스크립트 줄이기: 예상 절감 용량: 357KiB | CSS 축소하기: 예상 절감 용량: 30KiB | Total Blocking Time: 830 밀리초
578,2025. 12. 23 오전 10:58:51,https://getvenus.co.kr/,겟비너스,홈,Mobile 4G,8,개선 필요,25.15,56.95,1065,25.15,44초,"강제 실행된 리플로우, 렌더링 차단 요청, 효율적인 캐시 수명 사용, CSS 축소하기, 최대 첫 입력 지연 예상 시간","렌더링 차단 요청: 예상 절감 시간: 26,060밀리초 | 효율적인 캐시 수명 사용: 예상 절감 용량: 9,347KiB | CSS 축소하기: 예상 절감 용량: 44KiB"
579,2025. 12. 23 오전 10:58:51,https://getvenus.co.kr/shopping,겟비너스,상품목록,Mobile 4G,3,개선 필요,28.95,53.85,1991,28.95,34초,"효율적인 캐시 수명 사용, 강제 실행된 리플로우, Cumulative Layout Shift, First Contentful Paint, 이미지 전송 개선","효율적인 캐시 수명 사용: 예상 절감 용량: 4,485KiB | Cumulative Layout Shift: 1 | First Contentful Paint: 29.0 초"
580,2025. 12. 23 오전 10:58:51,https://getvenus.co.kr/shop/?idx=206,겟비너스,상품상세,Mobile 4G,1,개선 필요,20.78,77.04,3039,23.37,57초,"LCP 분석, Cumulative Layout Shift, 글꼴 표시, 이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, 네트워크 종속 항목 트리",Cumulative Layout Shift: 1 | 글꼴 표시: 예상 절감 시간: 80밀리초
581,2025. 12. 23 오전 10:58:51,https://researchers.kr/,리서쳐스,홈,Mobile 4G,31,개선 필요,26.93,75.3,61,26.93,31초,"Time to Interactive, CSS 축소하기, 사용하지 않는 CSS 줄이기, 레이아웃 변경 원인, 이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다",Time to Interactive: 76.9 초 | CSS 축소하기: 예상 절감 용량: 66KiB | 사용하지 않는 CSS 줄이기: 예상 절감 용량: 579KiB
582,2025. 12. 23 오전 11:12:08,https://researchers.kr/all,리서쳐스,상품목록,Mobile 4G,30,개선 필요,22.14,56.18,71,22.14,37초,"Speed Index, 이미지 요소에 `width` 및 `height`가 명시되어 있지 않습니다, LCP 요청 탐색, 강제 실행된 리플로우, 네트워크 종속 항목 트리",Speed Index: 22.1 초
583,2025. 12. 23 오전 11:12:08,https://researchers.kr/shop/?idx=71,리서쳐스,상품상세,Mobile 4G,8,개선 필요,26.43,139.96,1071,26.43,43초,"자바스크립트 실행 시간 단축, 네트워크 종속 항목 트리, Largest Contentful Paint, 네트워크 페이로드가 커지지 않도록 관리하기, 최대 첫 입력 지연 예상 시간","자바스크립트 실행 시간 단축: 3.6 초 | Largest Contentful Paint: 140.0 초 | 네트워크 페이로드가 커지지 않도록 관리하기: 총 크기: 48,492KiB"
584,2025. 12. 23 오전 11:12:08,https://biocom.kr/,바이오컴,홈,Mobile 4G,33,개선 필요,20.63,52.88,998,23.76,46초,"Largest Contentful Paint, LCP 분석, 효율적인 캐시 수명 사용, 기본 스레드 작업 최소화하기, 네트워크 종속 항목 트리","Largest Contentful Paint: 52.9 초 | 효율적인 캐시 수명 사용: 예상 절감 용량: 19,491KiB | 기본 스레드 작업 최소화하기: 8.0 초"
